20220116,0.3612
20220117,0.0
20220118,0.2023
20220119,0.0
20220120,0.0
20220121,-1.2993
20220122,-0.7419
20220123,-0.34
20220124,0.2691
20220125,-0.9169999999999999
20220126,0.35609999999999997
20220127,-0.5561999999999999
20220128,-0.4215
20220129,-0.0516
20220130,-0.8422
20220131,0.0
20220201,-0.4761000000000001
20220202,0.0
20220203,0.872
20220204,0.0
20220205,-0.6694
20220206,-0.8957
20220207,0.2023
20220208,0.22299999999999998
20220209,0.556
20220210,0.3537
20220211,0.3612
20220212,0.9606000000000001
20220213,0.9606000000000001
20220214,1.8747
20220215,0.28400000000000003
20220216,0.3612
20220217,0.5758000000000001
20220218,1.2522
20220219,-0.2637
20220220,-0.2637
20220221,-0.2637
20220222,0
20220223,0.3612
20220224,0.4215
20220225,0.3612
20220226,0.28400000000000003
20220227,0.3612
20220228,0.10200000000000004
20220301,-0.4974
20220302,1.07
20220303,0.3612
20220304,0.8016000000000001
20220305,0.8016000000000001
20220306,0.8016000000000001
20220307,0.5207
20220308,0.3612
20220309,0.06520000000000004
20220310,0
20220311,0
20220312,0
20220313,0
20220314,0.3612
20220315,0
20220316,0.6705
20220317,0
20220318,0
20220319,0
20220320,0
20220321,0.0
20220322,0
20220323,0
20220324,0
20220325,0
20220326,0.0
20220327,0
20220328,0
20220329,0.0
20220330,0.0772
20220331,0.0772
